GEO.id,GEO.id2,GEO.display-label,D001,D002,D003,D004,D005,D006,D007,D008,D009,D010,D011,D012,D013,D014,D015,D016,D017,D018,D019,D020,D021,D022,D023,D024,D025,D026,D027,D028,D029,D030,D031,D032,D033,D034,D035,D036,D037,D038,D039,D040,D041,D042,D043,D044,D045,D046,D047,D048,D049,D050,D051,D052,D053,D054,D055,D056,D057,D058,D059,D060,D061,D062,D063,D064,D065,D066,D067,D068,D069,D070,D071,D072,D073
1500000US440070031001,440070031001,"Block Group 1, Census Tract 31, Providence County, Rhode Island",928,65,863,791,530,99,3,63,0,96,72,66,15,2,4,0,0,17,2,2,22,0,0,0,0,2,0,5,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US440070031002,440070031002,"Block Group 2, Census Tract 31, Providence County, Rhode Island",826,202,624,558,258,237,10,9,0,44,66,52,11,1,5,1,2,11,0,5,9,2,0,3,0,0,2,14,8,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US440070031003,440070031003,"Block Group 3, Census Tract 31, Providence County, Rhode Island",915,103,812,737,306,235,13,155,0,28,75,66,10,2,11,0,1,25,1,0,12,0,0,2,0,0,2,8,4,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US440070031004,440070031004,"Block Group 4, Census Tract 31, Providence County, Rhode Island",920,28,892,871,776,22,0,71,0,2,21,21,3,0,15,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US440070031005,440070031005,"Block Group 5, Census Tract 31, Providence County, Rhode Island",726,91,635,604,423,127,11,40,0,3,31,30,0,9,6,0,0,7,0,0,4,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US440070032001,440070032001,"Block Group 1, Census Tract 32, Providence County, Rhode Island",645,30,615,598,560,10,1,25,0,2,17,15,5,1,5,0,4,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US440070032002,440070032002,"Block Group 2, Census Tract 32, Providence County, Rhode Island",813,74,739,716,628,40,1,31,0,16,23,23,3,1,4,0,3,3,0,0,7,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US440070032003,440070032003,"Block Group 3, Census Tract 32, Providence County, Rhode Island",757,39,718,690,538,67,7,55,0,23,28,23,6,1,2,0,1,3,0,0,10,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US440070032004,440070032004,"Block Group 4, Census Tract 32, Providence County, Rhode Island",1055,194,861,771,402,258,9,14,0,88,90,79,13,8,4,0,5,5,0,0,42,0,0,0,0,1,1,11,5,1,0,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US440070033001,440070033001,"Block Group 1, Census Tract 33, Providence County, Rhode Island",1445,68,1377,1330,1185,69,5,57,0,14,47,43,6,5,9,0,8,1,2,0,8,0,0,0,3,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US440070033002,440070033002,"Block Group 2, Census Tract 33, Providence County, Rhode Island",882,32,850,814,742,23,2,43,0,4,36,36,6,7,21,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US440070033003,440070033003,"Block Group 3, Census Tract 33, Providence County, Rhode Island",1170,42,1128,1086,894,111,2,54,0,25,42,38,15,4,11,0,2,1,1,0,4,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US440070033004,440070033004,"Block Group 4, Census Tract 33, Providence County, Rhode Island",635,64,571,526,414,70,8,18,0,16,45,41,8,5,9,0,0,2,0,0,14,0,0,0,0,2,1,4,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US440070034001,440070034001,"Block Group 1, Census Tract 34, Providence County, Rhode Island",1045,26,1019,999,934,22,0,42,0,1,20,20,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US440070034002,440070034002,"Block Group 2, Census Tract 34, Providence County, Rhode Island",1189,14,1175,1154,1102,12,0,37,0,3,21,20,4,4,9,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US440070034003,440070034003,"Block Group 3, Census Tract 34, Providence County, Rhode Island",835,18,817,804,753,6,0,42,1,2,13,13,3,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US440070034004,440070034004,"Block Group 4, Census Tract 34, Providence County, Rhode Island",1700,46,1654,1621,1483,21,4,106,0,7,33,33,0,2,23,0,2,3,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US440070035001,440070035001,"Block Group 1, Census Tract 35, Providence County, Rhode Island",925,21,904,889,802,18,0,67,0,2,15,14,4,0,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US440070035002,440070035002,"Block Group 2, Census Tract 35, Providence County, Rhode Island",1429,85,1344,1309,1087,49,4,165,0,4,35,31,10,2,11,0,0,4,1,0,1,0,0,0,0,1,1,4,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US440070035003,440070035003,"Block Group 3, Census Tract 35, Providence County, Rhode Island",738,48,690,672,534,18,0,117,0,3,18,17,2,1,11,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US440070035004,440070035004,"Block Group 4, Census Tract 35, Providence County, Rhode Island",1382,41,1341,1318,1187,23,0,101,1,6,23,23,4,2,15,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US440070036011,440070036011,"Block Group 1, Census Tract 36.01, Providence County, Rhode Island",1425,91,1334,1258,922,58,2,268,3,5,76,72,8,4,52,1,0,1,0,0,1,0,0,0,1,4,0,3,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US440070036012,440070036012,"Block Group 2, Census Tract 36.01, Providence County, Rhode Island",1606,124,1482,1422,1141,43,2,230,1,5,60,58,10,3,32,1,5,2,2,0,0,0,0,0,3,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US440070036021,440070036021,"Block Group 1, Census Tract 36.02, Providence County, Rhode Island",2188,186,2002,1863,1441,76,7,332,0,7,139,132,33,4,77,1,3,0,8,0,1,0,0,0,1,4,0,6,2,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US440070036022,440070036022,"Block Group 2, Census Tract 36.02, Providence County, Rhode Island",995,24,971,940,862,19,0,55,0,4,31,31,3,3,20,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US440070036023,440070036023,"Block Group 3, Census Tract 36.02, Providence County, Rhode Island",2754,238,2516,2379,1624,99,3,641,2,10,137,125,23,8,74,2,4,2,2,1,1,0,0,0,3,4,1,11,3,4,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US440070037001,440070037001,"Block Group 1, Census Tract 37, Providence County, Rhode Island",868,88,780,743,567,58,6,82,2,28,37,32,1,7,6,0,5,1,2,0,4,0,0,2,0,0,4,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US440070037002,440070037002,"Block Group 2, Census Tract 37, Providence County, Rhode Island",957,35,922,893,772,43,4,68,1,5,29,22,0,2,12,0,1,1,0,0,6,0,0,0,0,0,0,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US440070037003,440070037003,"Block Group 3, Census Tract 37, Providence County, Rhode Island",1110,34,1076,1028,867,56,8,87,0,10,48,47,6,17,12,0,3,2,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US440070037004,440070037004,"Block Group 4, Census Tract 37, Providence County, Rhode Island",638,18,620,601,546,14,1,29,0,11,19,18,6,2,9,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US440070101011,440070101011,"Block Group 1, Census Tract 101.01, Providence County, Rhode Island",739,29,710,704,639,21,6,25,0,13,6,6,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US440070101012,440070101012,"Block Group 2, Census Tract 101.01, Providence County, Rhode Island",657,14,643,633,616,7,0,1,1,8,10,10,4,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US440070101013,440070101013,"Block Group 3, Census Tract 101.01, Providence County, Rhode Island",1239,49,1190,1166,1027,101,4,12,0,22,24,20,9,1,3,0,2,3,0,0,1,0,0,0,0,0,1,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US440070101014,440070101014,"Block Group 4, Census Tract 101.01, Providence County, Rhode Island",1235,69,1166,1124,1027,59,2,15,0,21,42,34,20,4,1,0,1,1,0,0,1,0,0,0,0,2,4,8,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US440070101021,440070101021,"Block Group 1, Census Tract 101.02, Providence County, Rhode Island",766,19,747,725,673,35,6,7,0,4,22,19,6,2,2,0,1,5,0,0,2,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1500000US440070101022,440070101022,"Block Group 2, Census Tract 101.02, Providence County, Rhode Island",913,9,904,888,850,21,1,10,1,5,16,13,8,4,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US440070101023,440070101023,"Block Group 3, Census Tract 101.02, Providence County, Rhode Island",1019,17,1002,981,947,18,2,10,0,4,21,20,6,2,9,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US440070101024,440070101024,"Block Group 4, Census Tract 101.02, Providence County, Rhode Island",726,7,719,691,664,17,0,5,0,5,28,25,5,1,2,0,4,5,0,0,7,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1500000US440070102001,440070102001,"Block Group 1, Census Tract 102, Providence County, Rhode Island",764,25,739,703,619,57,1,4,0,22,36,29,10,0,3,0,7,4,0,0,5,0,0,0,0,0,0,5,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1500000US440070102002,440070102002,"Block Group 2, Census Tract 102, Providence County, Rhode Island",672,24,648,620,495,49,1,11,0,64,28,23,6,1,1,0,8,2,0,0,4,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US440070102003,440070102003,"Block Group 3, Census Tract 102, Providence County, Rhode Island",1193,67,1126,1067,832,96,15,11,0,113,59,50,10,3,3,0,5,4,0,1,21,1,0,0,0,2,0,9,3,0,0,0,0,0,2,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US440070102004,440070102004,"Block Group 4, Census Tract 102, Providence County, Rhode Island",754,47,707,666,528,74,6,2,0,56,41,39,18,4,1,0,5,1,0,0,8,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US440070102005,440070102005,"Block Group 5, Census Tract 102, Providence County, Rhode Island",935,59,876,833,736,42,7,9,1,38,43,36,5,14,0,2,3,3,0,0,5,0,0,1,0,0,3,6,2,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US440070102006,440070102006,"Block Group 6, Census Tract 102, Providence County, Rhode Island",810,35,775,732,638,46,11,3,0,34,43,35,5,3,1,0,9,4,0,0,12,0,0,0,0,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US440070102007,440070102007,"Block Group 7, Census Tract 102, Providence County, Rhode Island",1472,77,1395,1297,1080,108,6,17,0,86,98,87,20,9,4,3,15,5,0,2,25,0,0,0,0,1,3,11,5,2,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US440070103001,440070103001,"Block Group 1, Census Tract 103, Providence County, Rhode Island",1769,43,1726,1645,1371,137,18,38,0,81,81,66,22,4,4,2,11,8,0,0,12,0,1,2,0,0,0,13,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US440070103002,440070103002,"Block Group 2, Census Tract 103, Providence County, Rhode Island",1265,90,1175,1104,952,59,2,4,2,85,71,64,5,1,6,0,16,1,1,0,34,0,0,0,0,0,0,7,1,1,0,2,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US440070103003,440070103003,"Block Group 3, Census Tract 103, Providence County, Rhode Island",1056,47,1009,939,733,125,10,4,0,67,70,64,13,1,0,0,9,7,0,0,34,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US440070104001,440070104001,"Block Group 1, Census Tract 104, Providence County, Rhode Island",664,39,625,589,534,32,2,3,0,18,36,33,13,0,5,1,7,4,0,0,3,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US440070104002,440070104002,"Block Group 2, Census Tract 104, Providence County, Rhode Island",1801,157,1644,1540,1106,249,13,133,1,38,104,94,25,9,14,2,12,5,7,0,18,1,0,1,0,0,0,9,5,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1500000US440070104003,440070104003,"Block Group 3, Census Tract 104, Providence County, Rhode Island",1930,94,1836,1778,1624,97,6,28,0,23,58,49,16,4,11,0,7,5,0,0,4,0,0,0,1,0,1,9,5,0,0,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US440070104004,440070104004,"Block Group 4, Census Tract 104, Providence County, Rhode Island",1468,53,1415,1341,1177,122,6,1,0,35,74,65,14,6,2,3,14,3,0,0,17,0,0,0,0,0,6,9,1,0,0,4,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US440070104005,440070104005,"Block Group 5, Census Tract 104, Providence County, Rhode Island",798,43,755,722,615,59,0,1,0,47,33,27,9,5,2,0,1,2,0,0,8,0,0,0,0,0,0,4,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US440070105011,440070105011,"Block Group 1, Census Tract 105.01, Providence County, Rhode Island",1829,224,1605,1464,1197,160,13,14,0,80,141,113,45,5,4,2,6,11,0,0,37,0,0,2,0,1,0,23,9,0,0,6,0,0,4,1,0,0,0,0,3,0,0,0,0,0,0,0,5,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US440070105012,440070105012,"Block Group 2, Census Tract 105.01, Providence County, Rhode Island",1461,60,1401,1341,1207,66,3,14,0,51,60,58,12,5,5,6,5,6,0,0,12,1,0,6,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US440070105013,440070105013,"Block Group 3, Census Tract 105.01, Providence County, Rhode Island",1371,30,1341,1326,1244,54,0,6,0,22,15,10,2,0,1,0,3,0,0,0,3,0,0,1,0,0,0,5,1,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US440070105021,440070105021,"Block Group 1, Census Tract 105.02, Providence County, Rhode Island",1209,44,1165,1121,979,106,1,11,0,24,44,41,20,0,2,3,6,6,0,0,3,0,0,1,0,0,0,3,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US440070105022,440070105022,"Block Group 2, Census Tract 105.02, Providence County, Rhode Island",676,14,662,653,599,38,1,3,0,12,9,5,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US440070105023,440070105023,"Block Group 3, Census Tract 105.02, Providence County, Rhode Island",1982,55,1927,1855,1666,79,14,65,0,31,72,66,11,8,9,1,12,6,0,0,19,0,0,0,0,0,0,6,1,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US440070105024,440070105024,"Block Group 4, Census Tract 105.02, Providence County, Rhode Island",864,28,836,800,594,77,1,124,0,4,36,31,12,1,5,1,1,1,1,0,7,0,0,1,0,1,0,4,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US440070106001,440070106001,"Block Group 1, Census Tract 106, Providence County, Rhode Island",1051,14,1037,1025,990,13,4,11,0,7,12,11,1,3,0,0,6,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US440070106002,440070106002,"Block Group 2, Census Tract 106, Providence County, Rhode Island",1944,72,1872,1826,1709,67,10,21,0,19,46,38,12,3,4,0,3,5,1,0,7,0,0,0,1,1,1,8,3,2,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US440070106003,440070106003,"Block Group 3, Census Tract 106, Providence County, Rhode Island",502,11,491,485,431,25,1,4,0,24,6,6,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US440070106004,440070106004,"Block Group 4, Census Tract 106, Providence County, Rhode Island",972,37,935,897,819,33,7,23,0,15,38,35,12,9,0,0,1,2,0,0,6,0,0,1,0,4,0,3,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US440070106005,440070106005,"Block Group 5, Census Tract 106, Providence County, Rhode Island",760,14,746,721,693,12,5,5,0,6,25,23,13,3,5,0,1,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US440070106006,440070106006,"Block Group 6, Census Tract 106, Providence County, Rhode Island",1138,80,1058,976,823,101,26,15,0,11,82,73,33,4,2,9,2,9,0,0,11,0,0,0,0,3,0,9,7,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US440070107011,440070107011,"Block Group 1, Census Tract 107.01, Providence County, Rhode Island",1751,27,1724,1682,1611,29,4,11,0,27,42,34,13,3,6,0,9,0,0,0,3,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US440070107012,440070107012,"Block Group 2, Census Tract 107.01, Providence County, Rhode Island",627,13,614,611,602,4,1,1,0,3,3,3,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US440070107021,440070107021,"Block Group 1, Census Tract 107.02, Providence County, Rhode Island",713,22,691,689,672,11,0,6,0,0,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US440070107022,440070107022,"Block Group 2, Census Tract 107.02, Providence County, Rhode Island",811,9,802,794,786,5,0,3,0,0,8,6,2,1,0,0,0,2,0,0,1,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US440070107023,440070107023,"Block Group 3, Census Tract 107.02, Providence County, Rhode Island",700,4,696,675,656,16,0,2,0,1,21,21,10,6,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US440070107024,440070107024,"Block Group 4, Census Tract 107.02, Providence County, Rhode Island",540,17,523,514,506,7,0,1,0,0,9,8,3,0,2,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
