GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29,HD01_VD30,HD02_VD30,HD01_VD31,HD02_VD31,HD01_VD32,HD02_VD32,HD01_VD33,HD02_VD33,HD01_VD34,HD02_VD34,HD01_VD35,HD02_VD35,HD01_VD36,HD02_VD36,HD01_VD37,HD02_VD37,HD01_VD38,HD02_VD38,HD01_VD39,HD02_VD39,HD01_VD40,HD02_VD40,HD01_VD41,HD02_VD41,HD01_VD42,HD02_VD42,HD01_VD43,HD02_VD43,HD01_VD44,HD02_VD44,HD01_VD45,HD02_VD45,HD01_VD46,HD02_VD46,HD01_VD47,HD02_VD47,HD01_VD48,HD02_VD48,HD01_VD49,HD02_VD49,HD01_VD50,HD02_VD50,HD01_VD51,HD02_VD51,HD01_VD52,HD02_VD52,HD01_VD53,HD02_VD53,HD01_VD54,HD02_VD54,HD01_VD55,HD02_VD55,HD01_VD56,HD02_VD56,HD01_VD57,HD02_VD57,HD01_VD58,HD02_VD58,HD01_VD59,HD02_VD59,HD01_VD60,HD02_VD60,HD01_VD61,HD02_VD61,HD01_VD62,HD02_VD62,HD01_VD63,HD02_VD63,HD01_VD64,HD02_VD64,HD01_VD65,HD02_VD65,HD01_VD66,HD02_VD66,HD01_VD67,HD02_VD67,HD01_VD68,HD02_VD68,HD01_VD69,HD02_VD69,HD01_VD70,HD02_VD70,HD01_VD71,HD02_VD71,HD01_VD72,HD02_VD72,HD01_VD73,HD02_VD73,HD01_VD74,HD02_VD74,HD01_VD75,HD02_VD75,HD01_VD76,HD02_VD76,HD01_VD77,HD02_VD77,HD01_VD78,HD02_VD78,HD01_VD79,HD02_VD79,HD01_VD80,HD02_VD80,HD01_VD81,HD02_VD81,HD01_VD82,HD02_VD82,HD01_VD83,HD02_VD83,HD01_VD84,HD02_VD84,HD01_VD85,HD02_VD85,HD01_VD86,HD02_VD86,HD01_VD87,HD02_VD87,HD01_VD88,HD02_VD88,HD01_VD89,HD02_VD89,HD01_VD90,HD02_VD90,HD01_VD91,HD02_VD91,HD01_VD92,HD02_VD92,HD01_VD93,HD02_VD93,HD01_VD94,HD02_VD94,HD01_VD95,HD02_VD95,HD01_VD96,HD02_VD96,HD01_VD97,HD02_VD97,HD01_VD98,HD02_VD98,HD01_VD99,HD02_VD99,HD01_VD100,HD02_VD100,HD01_VD101,HD02_VD101,HD01_VD102,HD02_VD102,HD01_VD103,HD02_VD103,HD01_VD104,HD02_VD104,HD01_VD105,HD02_VD105,HD01_VD106,HD02_VD106,HD01_VD107,HD02_VD107,HD01_VD108,HD02_VD108,HD01_VD109,HD02_VD109,HD01_VD110,HD02_VD110,HD01_VD111,HD02_VD111,HD01_VD112,HD02_VD112,HD01_VD113,HD02_VD113,HD01_VD114,HD02_VD114,HD01_VD115,HD02_VD115,HD01_VD116,HD02_VD116,HD01_VD117,HD02_VD117,HD01_VD118,HD02_VD118,HD01_VD119,HD02_VD119
1400000US44007011302,44007011302,"Census Tract 113.02, Providence County, Rhode Island",4018,168,3331,301,0,13,0,13,0,13,61,38,31,22,30,32,0,13,0,13,0,13,0,13,0,13,0,13,533,270,430,248,103,71,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,33,54,33,54,0,13,0,13,0,13,0,13,0,13,0,13,0,13,18,29,0,13,18,29,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,13,20,13,20,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,13,20,13,20,0,13,0,13,0,13,0,13,0,13,0,13,0,13,16,26,16,26,0,13
1400000US44007011401,44007011401,"Census Tract 114.01, Providence County, Rhode Island",7448,348,6377,427,195,146,159,122,36,59,155,88,141,82,14,21,2,5,2,5,0,18,23,39,23,39,0,18,275,169,153,125,122,92,19,23,19,23,0,18,0,18,0,18,0,18,0,18,0,18,0,18,22,36,22,36,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,84,108,68,97,16,27,0,18,0,18,0,18,207,182,207,182,0,18,0,18,0,18,0,18,12,20,12,20,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,44,69,44,69,0,18,33,37,16,26,17,25,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18
1400000US44007011402,44007011402,"Census Tract 114.02, Providence County, Rhode Island",4278,209,3909,211,20,22,20,22,0,13,122,63,92,55,30,26,0,13,0,13,0,13,109,101,98,94,11,18,32,26,28,22,4,9,10,17,0,13,10,17,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,5,10,5,10,0,13,0,13,0,13,0,13,23,28,23,28,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,35,53,22,33,13,20,0,13,0,13,0,13,0,13,0,13,0,13,8,12,0,13,8,12,0,13,0,13,0,13,0,13,0,13,0,13,5,10,0,13,5,10,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
1400000US44007011403,44007011403,"Census Tract 114.03, Providence County, Rhode Island",6987,318,6192,345,202,190,184,178,18,29,242,103,227,100,15,23,0,18,0,18,0,18,0,18,0,18,0,18,143,119,132,117,11,22,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,64,95,48,71,16,25,0,18,0,18,0,18,37,61,25,40,12,21,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,52,55,22,34,30,44,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,55,91,23,37,32,54,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18
1400000US44007011500,44007011500,"Census Tract 115, Providence County, Rhode Island",6039,465,5200,518,373,283,305,235,68,63,186,106,153,101,33,25,17,26,0,18,17,26,20,22,20,22,0,18,24,38,24,38,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,5,12,5,12,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,41,43,28,39,13,22,0,18,0,18,0,18,0,18,0,18,0,18,61,96,61,96,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,81,132,0,18,81,132,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,31,51,31,51,0,18
1400000US44007011600,44007011600,"Census Tract 116, Providence County, Rhode Island",5669,301,5135,364,17,26,17,26,0,18,53,62,53,62,0,18,36,58,36,58,0,18,99,75,82,71,17,27,127,108,55,62,72,71,21,33,21,33,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,34,55,34,55,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,69,67,54,52,15,15,0,18,0,18,0,18,14,24,0,18,14,24,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,64,113,52,94,12,19,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18
1400000US44007011701,44007011701,"Census Tract 117.01, Providence County, Rhode Island",4505,306,4017,305,196,177,152,159,44,54,103,86,94,85,9,14,0,13,0,13,0,13,15,15,15,15,0,13,115,88,98,80,17,20,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,16,26,0,13,16,26,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,9,15,9,15,0,13,34,40,29,33,5,8,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
1400000US44007011702,44007011702,"Census Tract 117.02, Providence County, Rhode Island",3968,309,3583,317,51,52,44,48,7,10,45,43,34,39,11,17,1,3,1,3,0,13,17,19,17,19,0,13,144,98,105,75,39,47,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,13,21,13,21,0,13,0,13,0,13,0,13,27,43,18,28,9,15,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,20,30,20,30,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,10,15,10,15,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,27,30,12,19,15,24,30,34,30,34,0,13,0,13,0,13,0,13,0,13,0,13,0,13
1400000US44007011800,44007011800,"Census Tract 118, Providence County, Rhode Island",6172,538,4998,544,358,261,65,73,293,268,168,219,55,79,113,141,36,46,36,46,0,18,155,157,120,135,35,64,193,165,148,126,45,46,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,8,16,0,18,8,16,9,18,0,18,9,18,0,18,0,18,0,18,22,35,11,17,11,18,0,18,0,18,0,18,0,18,0,18,0,18,46,71,46,71,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,45,83,45,83,0,18,0,18,0,18,0,18,134,117,122,113,12,21,0,18,0,18,0,18
1400000US44007011901,44007011901,"Census Tract 119.01, Providence County, Rhode Island",2805,363,2362,367,198,180,83,82,115,106,0,13,0,13,0,13,0,13,0,13,0,13,108,96,90,91,18,28,62,68,48,53,14,26,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,42,55,23,40,19,29,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,7,12,0,13,7,12,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,17,30,17,30,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,9,14,9,14,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
1400000US44007011902,44007011902,"Census Tract 119.02, Providence County, Rhode Island",4746,381,4325,431,146,131,126,106,20,31,0,13,0,13,0,13,0,13,0,13,0,13,106,65,81,54,25,29,36,41,36,41,0,13,19,31,19,31,0,13,0,13,0,13,0,13,0,13,0,13,0,13,14,22,14,22,0,13,0,13,0,13,0,13,29,48,0,13,29,48,0,13,0,13,0,13,19,31,19,31,0,13,0,13,0,13,0,13,28,31,28,31,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,12,20,0,13,12,20,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,12,22,12,22,0,13,0,13,0,13,0,13
1400000US44007012000,44007012000,"Census Tract 120, Providence County, Rhode Island",5912,364,4939,454,429,306,298,190,131,162,56,52,56,52,0,18,0,18,0,18,0,18,60,55,31,35,29,35,56,67,18,30,38,43,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,98,119,42,69,56,69,24,38,0,18,24,38,0,18,0,18,0,18,0,18,0,18,0,18,48,56,35,43,13,22,0,18,0,18,0,18,152,229,105,159,47,71,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,17,29,17,29,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,33,57,22,38,11,19,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18
1400000US44007012102,44007012102,"Census Tract 121.02, Providence County, Rhode Island",3930,289,3449,283,255,141,69,49,186,130,52,51,52,51,0,13,0,13,0,13,0,13,84,78,66,66,18,22,30,33,30,33,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,7,12,7,12,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,26,50,14,27,12,23,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,27,45,11,19,16,26,0,13,0,13,0,13
1400000US44007012103,44007012103,"Census Tract 121.03, Providence County, Rhode Island",2897,266,2486,278,38,42,18,28,20,22,40,38,14,33,26,37,10,16,10,16,0,13,25,30,25,30,0,13,155,126,123,91,32,40,14,23,14,23,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,3,8,3,8,0,13,0,13,0,13,0,13,0,13,0,13,0,13,40,39,40,39,0,13,0,13,0,13,0,13,0,13,0,13,0,13,27,45,27,45,0,13,0,13,0,13,0,13,0,13,0,13,0,13,31,44,31,44,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,24,31,24,31,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,4,8,4,8,0,13,0,13,0,13,0,13
1400000US44007012104,44007012104,"Census Tract 121.04, Providence County, Rhode Island",4258,345,3865,380,90,63,78,61,12,18,12,20,12,20,0,13,0,13,0,13,0,13,199,138,157,99,42,67,20,22,20,22,0,13,24,40,24,40,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,14,23,0,13,14,23,0,13,0,13,0,13,23,39,0,13,23,39,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,11,18,0,13,11,18,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
1400000US44007012200,44007012200,"Census Tract 122, Providence County, Rhode Island",7407,485,6370,555,314,228,267,188,47,56,40,40,38,40,2,6,0,18,0,18,0,18,258,163,238,163,20,31,102,81,85,77,17,23,18,28,18,28,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,37,51,37,51,0,18,0,18,0,18,0,18,15,24,15,24,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,70,107,70,107,0,18,0,18,0,18,0,18,86,138,41,66,45,73,0,18,0,18,0,18,12,22,0,18,12,22,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,33,51,12,18,21,34,29,48,29,48,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,23,37,0,18,23,37,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18
1400000US44007012300,44007012300,"Census Tract 123, Providence County, Rhode Island",6098,470,5470,546,221,178,193,173,28,30,0,18,0,18,0,18,0,18,0,18,0,18,288,200,193,110,95,136,22,40,13,23,9,17,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,13,22,13,22,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,54,89,17,29,37,60,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,30,47,30,47,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18
1400000US44007012401,44007012401,"Census Tract 124.01, Providence County, Rhode Island",6832,446,5376,529,372,192,336,175,36,49,5,10,5,10,0,18,49,76,28,43,21,32,323,197,226,146,97,67,143,88,112,75,31,32,0,18,0,18,0,18,0,18,0,18,0,18,4,10,4,10,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,26,38,4,10,22,37,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,38,50,7,11,31,49,18,28,18,28,0,18,0,18,0,18,0,18,40,57,40,57,0,18,0,18,0,18,0,18,0,18,0,18,0,18,384,260,196,179,188,180,0,18,0,18,0,18,0,18,0,18,0,18,33,67,27,54,6,13,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,21,35,21,35,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18
1400000US44007012402,44007012402,"Census Tract 124.02, Providence County, Rhode Island",2384,197,2057,204,154,119,99,98,55,55,11,18,11,18,0,13,0,13,0,13,0,13,39,42,0,13,39,42,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,39,64,39,64,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,22,35,0,13,22,35,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,62,81,0,13,62,81,0,13,0,13,0,13
1400000US44007012500,44007012500,"Census Tract 125, Providence County, Rhode Island",4906,385,4392,384,97,93,79,75,18,27,35,36,33,35,2,5,0,18,0,18,0,18,194,130,81,80,113,88,36,53,19,27,17,27,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,17,27,0,18,17,27,16,25,16,25,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,48,71,21,33,27,40,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,71,102,51,69,20,34,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18
1400000US44007012601,44007012601,"Census Tract 126.01, Providence County, Rhode Island",4331,304,3567,306,249,116,219,113,30,31,117,73,101,68,16,21,17,24,17,24,0,13,34,37,18,23,16,22,23,24,23,24,0,13,6,8,6,8,0,13,0,13,0,13,0,13,0,13,0,13,0,13,29,33,29,33,0,13,0,13,0,13,0,13,6,13,6,13,0,13,12,19,12,19,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,9,15,9,15,0,13,39,35,39,35,0,13,5,9,5,9,0,13,13,17,6,12,7,12,0,13,0,13,0,13,90,48,72,40,18,20,0,13,0,13,0,13,30,31,27,30,3,6,38,60,15,25,23,39,0,13,0,13,0,13,8,15,0,13,8,15,0,13,0,13,0,13,18,25,12,22,6,11,0,13,0,13,0,13,4,9,4,9,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,17,20,17,20,0,13,0,13,0,13,0,13
1400000US44007012602,44007012602,"Census Tract 126.02, Providence County, Rhode Island",6717,361,6321,381,113,71,97,66,16,28,92,76,60,65,32,38,0,18,0,18,0,18,6,13,6,13,0,18,41,41,41,41,0,18,0,18,0,18,0,18,0,18,0,18,0,18,25,40,0,18,25,40,0,18,0,18,0,18,0,18,0,18,0,18,12,18,12,18,0,18,19,30,19,30,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,13,21,13,21,0,18,21,34,21,34,0,18,17,27,17,27,0,18,0,18,0,18,0,18,0,18,0,18,0,18,17,26,0,18,17,26,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,7,16,7,16,0,18,0,18,0,18,0,18,13,21,13,21,0,18,0,18,0,18,0,18
1400000US44007012701,44007012701,"Census Tract 127.01, Providence County, Rhode Island",5197,313,4902,342,44,45,17,23,27,36,53,39,41,36,12,17,0,18,0,18,0,18,28,30,28,30,0,18,90,121,90,121,0,18,0,18,0,18,0,18,3,7,0,18,3,7,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,10,24,10,24,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,47,52,47,52,0,18,0,18,0,18,0,18,2,6,2,6,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,15,21,15,21,0,18,0,18,0,18,0,18,3,6,3,6,0,18,0,18,0,18,0,18
